ID	A2ML1	AADACL4	AAMDC	AAR2	ABCA12	ABCB4	ABCB5	ABCB6	ABCC3	ABCC9	ABCE1	ABCF3	ABHD12	ABHD14B	ABLIM1	ABLIM3	ABT1	AC004076.1	AC005520.1	AC005832.4	AC006030.1	AC008764.4	AC010132.3	AC013470.2	AC027796.3	AC097636.1	AC106741.1	AC131160.1	AC132217.2	AC144573.1	ACAP2	ACBD5	ACE	ACMSD	ACO1	ACO2	ACP5	ACRV1	ACSBG1	ACSM5	ACSM6	ACTG1	ACTN1	ACTR3	ADAM12	ADAM15	ADAM19	ADAM32	ADAMTS18	ADAMTS7	ADAMTS8	ADCK2	ADCY2	ADCY8	ADD3	ADGRB3	ADGRD2	ADGRE2	ADGRE5	ADGRG7	ADGRL4	ADGRV1	ADH4	ADHFE1	ADK	ADNP	ADPRH	ADRB2	ADRM1	AEN	AFAP1L2	AGAP1	AGGF1	AGPS	AGR3	AGRN	AHCYL1	AHNAK	AK2	AK8	AKAP3	AKAP4	AKAP6	AKIP1	AKR1C1	AL121845.3	AL160272.2	AL365214.2	AL391628.1	AL445989.1	AL591806.2	AL669918.1	ALDH9A1	ALDOB	ALDOC	ALG10B	ALG2	ALG3	ALG6	ALKBH3	ALOX5AP	ALYREF	AMDHD1	AMPD3	ANGPTL2	ANGPTL5	ANKFY1	ANKLE2	ANKRD20A1	ANKRD24	ANKRD29	ANKRD36	ANKRD36C	ANO2	ANPEP	ANXA1	ANXA7	AP003108.2	AP3S1	AP3S2	APEH	APEX2	APH1A	APLN	APOBEC3B	APOBEC3G	APOBR	APOE	APOL1	APOL4	APPBP2	AQP10	AQP7	ARAP3	ARF4	ARFGAP2	ARHGAP11A	ARHGAP11B	ARHGAP24	ARHGAP32	ARHGDIG	ARHGEF17	ARHGEF19	ARL1	ARL15	ARL2.SNX15	ARL5C	ARL6IP6	ARMC4	ARMC6	ARMC9	ARPC3	ARPC4	ARPP21	ARSA	ARSI	ARSL	ART4	ASAH2	ASAP1	ASB12	ASCC3	ASF1B	ASIC4	ASPH	ASPM	ATAD2	ATAD5	ATG9B	ATIC	ATP11A	ATP11C	ATP13A4	ATP1B2	ATP1B3	ATP2A3	ATP2B1	ATP4B	ATP5F1D	ATP5MC2	ATP5ME	ATP6V0A4	ATP9B	ATR	ATRAID	ATRIP	ATXN7	AUNIP	AURKA	AVPI1	AWAT1	AZU1	B3GAT2	B3GNT7	B3GNT8	B4GALNT2	B4GALT3	B4GALT7	B4GAT1	BACH2	BAG3	BAG5	BAHD1	BAIAP3	BANK1	BASP1	BATF2	BAX	BAZ1B
TCGA-S9-A6WQ-01	0.092	0	0.864	16.567	0.065	0.408	0	0.159	0.342	0.669	6.249	8.922	19.645	7.675	23.342	11.711	8.607	0.09	0	0	0.016	0	0	0	0	0	0	0.016	0	0	3.679	7.977	3.463	0.018	7.027	10.046	0.445	1.35	0.813	0.774	0.052	886.982	20.384	17.044	3.585	7.132	1.594	0.047	0.387	1.764	1.791	13.314	1.16	0.492	13.821	10.253	0	0.736	3.851	0.03	5.32	0.603	0.045	0.325	6.043	20.062	1.647	1.887	16.971	8.288	34.311	13.153	5.12	6.387	0.031	35.182	26.183	8.264	6.096	1.007	1.728	0.016	6.649	11.409	0.42	0	0	0	0	0	0.015	0	33.035	0.238	45.204	1.252	7.05	8.312	2.176	8.361	23.077	43.226	0.139	1.856	33.279	0.03	6.467	4.374	0.064	0.541	0.185	0.137	0.21	0.106	1.846	11.884	22.958	0.083	11.075	3.57	18.212	9.775	70.254	11.116	1.153	0.741	1.808	690.584	2.952	1.514	6.945	0.022	0.006	2.94	56.409	19.141	3.895	0.12	1.933	4.7	12.463	8.867	0.33	12.411	10.553	0	0	4.872	0.054	11.75	1.558	29.486	25.594	2.999	7.111	0.577	1.316	0.006	0.181	14.855	0.028	4.461	7.859	41.237	3.152	1.261	5.693	0.837	0.499	12.644	4.548	1.183	2.628	117.817	40.463	0.617	4.625	0.012	21.294	44.705	5.136	5.254	1.923	0.693	31.408	2.818	0.994	0.893	4.995	2.88	0	0.242	8.521	28.962	0.233	0.002	19.541	4.761	98.74	0.689	19.237	14.638	7.787	16.249	0.119	218.915	0.448	23.747	27.818
TCGA-DU-7292-01	1.691	0	2.02	11.497	0.112	0.073	0	0.076	0.178	1.191	7.977	12.644	27.019	4.625	29.914	5.236	5.456	0.061	0	0	0.006	0.145	0.007	0.011	0	0.002	0	0.027	0	0	5.043	5.797	0.581	0.045	5.832	16.49	0.242	0.21	10.148	0.859	0.023	886.982	16.567	11.116	1.48	10.79	4.609	0.074	0.045	0.159	5.938	13.37	9.123	8.417	32.352	14.067	0.004	0.115	11.032	0.038	1.867	2.239	0.027	0.973	3.879	13.041	1.446	0.73	14.638	3.738	5.218	14.785	4.178	5.12	0.046	13.937	93.08	39.777	4.7	0.684	1.02	0	8.13	7.835	0.423	0	0.005	0	0.025	0	0	0.005	27.818	0.173	136.028	1.092	6.155	5.287	1.603	3.529	8.554	24.429	0.113	1.647	16.249	0.114	12.411	3.652	0.013	4.548	0.819	0.275	0.52	0.221	0.281	25.731	27.662	0.015	14.126	5.254	14.933	4.936	42.469	12.058	0.35	1.065	0.689	243.966	3.57	20.602	7.882	0.037	0.087	8.837	43.732	21.755	1.072	0.022	0.864	12.79	22.119	11.533	0.195	15.952	5.476	0	0.017	5.781	0.088	8.607	2.271	24.023	24.294	7.518	5.507	3.32	3.345	0.005	0.105	14.451	0.051	4.276	4.826	6.485	4.714	0.754	4.036	0.462	0.244	18.753	5.058	1.429	7.859	463.906	28.191	0.452	28.563	0	22.473	36.044	4.98	0.109	2.506	0.675	23.873	1.523	1.229	0.768	1.709	7.697	0	0.028	2.176	2.09	0.111	0.001	6.348	5.026	106.716	1.381	22.819	14.382	5.525	29.119	0.227	117.817	1.373	13.425	31.408
TCGA-DB-5273-01	1.621	0	3.369	16.172	0.029	0.567	0	0.176	0.399	1.532	8.554	11.968	28.962	7.333	45.204	27.323	7.787	0.033	0	0	0.034	0	0	0.011	0	0	0	0.012	0	0	5.072	12.644	2.176	0.066	10.517	17.203	0.355	0.448	7.61	6.606	0	690.584	21.991	12.113	0.622	8.13	2.77	0.126	0.04	0.465	1.191	9.445	15.317	18.753	80.932	11.533	0	0.455	1.549	0	2.915	6.231	0	1.404	19.541	12.839	1.745	4.065	16.49	2.101	2.574	4.562	6.062	7.154	0	24.84	173.223	22.473	7.742	3.529	4.232	0	9.382	6.689	3.679	0.021	0.055	0	0	0	0	0	51.118	0.166	318.823	1.092	7.909	6.864	1.754	5.938	16.03	30.971	0.442	4.906	45.799	0.09	15.654	3.266	0.041	1.252	0.287	0.203	0.239	0.408	0.651	12.992	36.044	0.077	11.363	6.525	22.119	7.239	51.76	21.526	0.797	1.341	3.408	1506.178	5.507	7.198	8.002	0	0.087	1.124	52.523	20.602	0.898	0.01	2.818	6.155	3.178	17.731	0.281	11.75	4.418	0	0.081	6.906	0.222	10.953	2.111	38.728	25.44	4.331	4.744	0.669	0.411	0.046	0.143	8.239	0.384	5.956	2.999	2.261	5.575	0.488	3.665	0.529	0.074	21.178	6.134	1.007	9.091	243.966	25.594	0.613	3.292	0.023	30.573	59.432	8.607	0.07	1.496	0.848	35.182	2.029	1.215	0.774	1.709	7.177	0.047	0.116	4.826	0.373	0.111	0	7.311	6.446	83.035	0.953	61.477	8.95	7.132	17.565	0.059	53.27	2.597	16.64	18.849
TCGA-DB-5270-01	0.911	0	1.514	12.992	0.021	0.148	0.002	0.098	0.262	1.999	6.406	13.101	26.863	5.439	36.044	9.445	5.201	0.078	0	0	0.014	0.038	0	0.019	0.002	0.045	0	0.019	0	0	3.907	8.288	0.423	0.015	5.902	20.959	0.387	0.279	9.091	1.388	0	690.584	8.491	10.114	0.264	7.977	1.034	0.07	0.003	0.135	2.964	12.504	14.785	12.315	54.747	12.113	0.004	0.275	1.838	0	1.072	4.289	0.005	1.665	7.154	12.694	0.714	1.961	14.451	1.629	9.742	10.403	4.389	4.84	0.025	16.567	106.716	17.565	4.625	1.316	2.029	0	11.574	8.106	0.936	0	0.011	0	0.005	0	0.006	0	42.821	0.105	463.906	0.78	5.815	5.336	1.153	4.98	8.638	20.71	0.277	3.345	34.311	0.158	8.694	3.061	0.018	6.767	1.603	0.24	0.452	0.124	0.251	20.602	32.593	0.011	12.058	5.058	17.821	4.995	34.626	15.872	0.165	0.537	1.106	1506.178	3.724	1.146	8.468	0.041	0.082	1.16	39.777	22.709	0.287	0.016	2.361	10.594	24.023	14.003	0.345	15.122	4.966	0.012	0.008	3.865	0.151	8.95	1.791	26.363	22.23	8.521	6.966	0.703	0.629	0	0.084	10.953	0.115	2.987	1.206	6.986	5.37	0.195	2.307	0.284	0.231	15.515	4.246	0.768	7.424	173.223	28.563	0.433	25.44	0.053	30.757	44.266	7.05	0.018	1.446	0.774	22.819	1.381	0.973	0.763	0.904	12.62	0	0.142	6.63	0.499	0.143	0	6.606	4.521	117.817	0.802	23.601	10.634	5.71	15.449	0.206	136.028	1.215	10.79	20.169
TCGA-TM-A7C4-01	1.114	0	2.08	10.915	0.052	0.068	0	0.455	0.445	1.961	5.201	13.26	20.71	5.026	33.035	9.47	5.492	0.2	0	0	0.018	0.012	0	0	0.003	0.003	0.002	0.004	0	0	4.08	9.505	0.465	0.021	7.05	17.652	0.121	0.229	11.574	1.97	0.005	690.584	7.909	9.742	0.132	7.22	0.881	0.195	0.016	0.242	3.049	9.416	10.403	15.725	63.921	16.323	0.017	0.016	0.586	0	1.001	7.954	0.005	2.449	7.177	13.656	0.402	3.305	14.999	1.656	8.417	12.058	4.744	5.66	0.044	22.23	98.74	18.016	5.815	1.316	0.819	0	9.669	5.525	0.358	0	0.011	0	0.004	0	0.029	0	43.226	0.207	463.906	1.139	5.558	5.439	1.463	5.589	3.936	20.959	0.218	1.381	27.989	0.026	8.867	2.964	0.041	2.795	0.898	0.537	0.904	0.103	0.206	2.294	33.531	0.056	14.067	4.065	17.821	4.12	36.859	15.654	0.075	0.226	0.42	1506.178	1.373	0.831	8.264	0.006	0.169	1.878	47.351	21.991	0.353	0.028	0.581	12.79	21.642	19.435	0.191	13.713	6.213	0.006	0.032	6.689	0.21	9.123	1.867	24.84	20.062	11.363	4.729	0.271	0.825	0.002	0.094	11.241	0.011	3.061	0.78	10.994	8.002	0.063	2.506	0.598	0.22	16.729	4.1	1.412	9.874	318.823	25.731	0.236	19.044	0	25.125	51.76	9.602	0.04	1.7	0.848	18.753	1.488	1.568	0.646	0.529	7.333	0	0.214	7.154	0.148	0.045	0	6.155	5.152	126.158	0.923	21.063	8.581	6.925	29.704	0.267	173.223	0.532	10.291	18.95
TCGA-DU-8168-01	1.404	0	1.846	16.9	0.103	0.396	0	0.586	0.121	0.426	8.388	13.207	18.849	3.049	35.76	1.99	6.175	0.03	0	0	0.02	0	0.006	0.024	0	0	0	0.023	0	0	6.804	10.323	0.87	0.082	4.135	11.116	1.674	0.136	2.674	0.452	0.054	886.982	4.995	11.574	0.257	5.85	2.465	0.165	0.021	0.124	1.421	4.389	3.851	4.065	36.595	21.642	0.001	0.185	0.876	0	2.05	1.558	0.007	1.728	5.99	24.567	0.516	0.333	12.363	6.864	23.873	13.101	5.088	7.311	0	10.829	62.682	7.787	3.679	0.615	1.284	0	10.363	13.937	0.311	0.018	0	0	0.007	0	0.014	0	22.958	0.096	690.584	2.94	7.742	4.857	2.239	7.286	1.191	29.486	0.279	0.854	243.966	0.039	16.729	3.6	0.104	4.331	0.679	1.683	3.113	0.198	0.323	4.093	31.867	0.077	10.669	3.585	9.981	6.155	41.237	3.978	0.083	0.17	0.947	318.823	1.585	0.495	9.382	0.001	0.021	2.25	32.103	29.119	2.841	0.07	2.574	11.277	7.177	14.003	0.499	11.75	12.411	0.007	0	6.446	0.11	13.37	1.269	21.526	16.409	23.601	1.737	0.038	0.594	0.006	0.269	12.169	0.231	5.763	5.886	87.826	8.922	1.808	7.632	1.923	0.078	21.418	4.812	3.215	2.123	218.915	38.091	0.212	11.075	0.027	18.95	48.499	3.061	0.235	2.06	1.222	21.991	1.277	1.54	0.79	2.483	4.777	0.005	0.842	2.416	0.242	0.12	0.002	8.694	4.761	90.526	1.709	6.845	12.644	7.007	3.334	0.048	193.297	0.923	9.775	27.818
TCGA-EZ-7264-01	1.013	0	2.747	20.833	0.037	0.168	0	0.842	0.031	1.229	7.404	16.971	25.125	11.277	28.388	6.329	8.441	0.034	0.01	0	0.008	0.015	0.004	0.009	0.011	0.004	0	0.017	0	0	7.027	13.425	1.026	0.206	6.67	14.382	0.708	0.541	3.476	1.665	0	886.982	2.405	10.253	0.198	7.882	0.73	0.101	0.002	0.099	0.876	9.981	6.724	2.372	40.876	20.283	0	0.127	1.594	0	1.131	8.239	0	1.316	9.47	20.062	0.524	1.106	12.169	4.506	47.351	8.361	5.37	7.931	0	8.288	75.157	13.314	4.685	0.848	1.914	0	9.809	12.315	0.79	0.011	0.034	0	0.019	0	0.016	0	37.475	0.358	690.584	3.026	4.639	6.213	1.905	8.666	2.101	26.037	0.442	1.236	70.254	0.087	14.785	4.206	0.016	1.674	0.719	1.54	2.04	0.253	0.414	1.887	31.867	0.07	8.521	5.744	21.755	5.763	45.799	6.08	0.439	0.244	0.646	463.906	1.079	0.261	10.363	0.008	0.046	1.02	55.453	36.859	0.693	0.051	2.723	11.196	3.557	12.363	0.488	12.839	5.575	0.022	0.02	6.249	0.746	15.317	1.472	19.435	16.172	14.314	2.607	0.228	0.423	0.013	0.433	13.821	0.182	6.308	1.139	68.86	8.867	0.147	2.927	1.48	0.03	16.249	5.043	3.036	7.447	173.223	34.907	0.114	9.505	0.012	18.849	67.615	4.812	1.381	2.351	1.191	27.818	3.087	2.853	0.293	1.16	5.422	0	0.411	1.856	0.255	0.053	0.002	10.869	5.642	80.932	1.558	13.539	9.602	5.088	3.139	0.062	31.408	1.35	10.114	21.867
TCGA-CS-4942-01	1.463	0	2.674	18.305	0.127	0.577	0	0.147	0.085	2.05	9.707	18.95	23.477	6.788	37.177	14.257	10.323	0.131	0.012	0	0.025	0.021	0.012	0.169	0	0	0	0.016	0	0	5.974	12.694	0.495	0.039	7.333	13.595	0.567	0.503	3.6	3.895	0	690.584	2.563	13.207	0.321	8.13	0.524	0.047	0.168	0.194	1.269	15.061	17.922	24.98	53.27	10.363	0.008	0.98	2.25	0.011	0.966	5.104	0	1.034	12.269	16.323	2.552	4.366	15.585	2.416	9.809	7.111	4.671	6.707	0.022	21.755	173.223	21.294	6.886	2.77	2.307	0.007	10.403	11.452	2.197	0	0.101	0.016	0.005	0	0	0	48.499	0.236	158.854	1.404	6.387	8.239	1.665	6.63	15.185	25.731	0.581	2.758	66.451	0.122	17.731	3.139	0	1.072	0.271	0.185	0.253	0.093	0.302	1.316	34.907	0.008	9.283	5.525	19.743	6.406	56.409	8.361	0.342	1.887	1.818	1506.178	3.357	1.683	9.007	0.045	0.091	0.768	49.878	28.761	0.703	0.05	3.292	6.213	2.372	10.594	0.484	12.217	3.612	0	0.013	6.286	0.348	10.869	1.772	33.77	25.44	12.739	4.857	0.151	1.001	0.025	0.052	11.241	0.04	5.439	3.476	7.132	6.024	0.379	2.987	0.405	0.084	25.875	6.467	2.176	8.776	193.297	26.037	1.167	11.927	0.053	26.183	58.336	7.239	0.058	1.923	0.893	36.595	4.232	1.505	0.512	1.229	7.931	0	0.029	10.291	0.408	0.012	0	8.264	6.546	111.654	1.381	29.486	6.308	6.845	7.675	0.066	54.747	3.921	17.384	27.323
TCGA-HT-8108-01	1.772	0	1.846	16.409	0.048	0.307	0	0.462	0.137	1.183	10.363	10.218	19.141	6.804	33.531	7.787	7.492	0.086	0	0	0.014	0	0	0.051	0.003	0	0	0	0	0	7.61	11.711	0.572	0.074	6.425	13.821	0.172	0.182	3.204	6.175	0.005	886.982	1.665	10.79	0.151	12.79	0.665	0.104	0.031	0.375	2.574	11.75	5.541	18.667	58.336	13.101	0	0.195	0.631	0	2.449	5.271	0	1.887	7.22	19.645	1.719	6.525	10.994	2.294	3.113	8.056	4.579	6.348	0	22.23	158.854	34.626	7.469	1.026	1.222	0	10.403	9.635	0.669	0.004	0.054	0.012	0.004	0	0	0	46.835	0.264	463.906	1.709	6.63	4.671	1.856	6.043	19.237	24.567	0.107	2.867	173.223	0.061	13.425	2.517	0.061	1.905	0.269	0.659	1.293	0.212	0.854	2.261	28.191	0.047	11.032	4.952	16.64	5.693	51.76	8.724	0.428	0.923	1.106	1506.178	2.617	0.581	10.114	0.007	0.049	1.603	52.523	24.023	0.898	0.065	4.239	9.874	3.679	17.565	0.55	8.979	4.729	0	0.039	6.649	0.217	10.148	1.332	31.64	15.872	10.634	5.072	0.092	0.402	0.002	0.066	16.729	0.111	5.186	1.8	42.821	7.835	0.641	3.964	1.058	0.065	23.342	5.921	1.952	13.713	136.028	29.119	0.393	3.408	0.094	19.836	67.615	3.738	0.495	1.674	0.98	27.482	2.101	2.02	0.512	1.437	4.655	0.035	0.226	5.832	0.21	0.085	0	7.447	4.548	75.157	1.153	13.483	11.363	5.938	3.436	0.075	87.826	1.532	15.185	22.347
TCGA-VV-A829-01	0.226	0	4.331	17.125	0.156	0.531	0	0.558	1.02	0.305	10.713	13.207	32.593	6.366	33.531	21.755	7.027	0.098	0.01	0	0.02	0	0.009	0.018	0	0	0	0.011	0	0	6.822	12.943	1.013	0.066	10.403	27.323	0.785	2.33	0.384	2.351	0	318.823	3.851	12.058	0.288	9.47	1.04	0.06	0	0.345	4.446	9.351	5.254	6.134	31.408	7.787	0.027	0.524	3.049	0.023	3.964	0.188	0	4.535	6.231	22.958	0.986	0.917	12.463	11.032	29.486	14.19	5.354	5.815	0.309	12.839	78.952	12.893	4.432	1.709	2.05	0	7.586	14.785	30.327	0	0.013	0	0.011	0	0	0	39.062	0.448	70.254	2.77	8.441	5.744	2.607	7.177	6.649	22.23	0.55	1.846	371.1	0.209	16.1	4.303	0.024	1.764	0.214	0.364	0.617	0.261	0.655	5.136	27.818	0.087	10.79	5.043	9.945	5.66	47.351	20.283	0.516	0.433	1.629	1506.178	1.48	0.442	9.283	0	0.033	2.156	30.971	30.12	1.293	0.094	5.676	9.635	3.95	4.98	0.608	11.621	7.198	0	0.01	7.859	0.068	7.742	1.007	33.77	14.638	3.738	6.096	0.127	0.703	0.019	0.168	9.123	0.299	8.581	1.463	51.118	10.829	0.492	4.276	0.693	0.085	22.119	3.436	2.449	2.341	87.826	35.458	0.311	2.697	0	35.182	62.682	12.217	0.177	1.808	0.923	29.914	2.111	1.086	0.25	1.665	6.707	0	0.503	0.423	0.255	0.201	0	11.968	6.568	136.028	1.856	48.499	7.697	7.469	0.567	0.043	59.432	0.87	3.624	22.473
TCGA-P5-A5F6-01	0.12	0.128	2.145	19.541	0	0.142	0	0.184	0.665	1.146	6.804	10.218	18.305	12.739	3.436	0.741	5.902	0.066	0	0.081	0.042	0	0	0.072	0	0	0	0	0	0	3.637	12.893	1.02	0.17	7.177	29.314	1.656	0.165	0.075	0.287	0	1506.178	44.705	9.945	0.238	12.79	0.364	0.015	0.043	0.52	0.825	7.909	0.027	0.046	12.992	0.016	0	0.271	1.558	0	2.46	7.333	0	1.261	4.548	14.314	1.665	8.264	29.119	4.432	0.751	3.049	5.626	5.99	1.222	36.859	136.028	24.023	13.821	1.236	0.708	0	1.191	7.742	0.088	0	0	0	0.023	0	0	0	87.826	0.118	37.808	1.961	8.288	6.08	3.95	5.541	7.424	15.654	0.052	1.895	2.228	0.029	4.7	8.211	0	0.436	0.158	0.3	0.182	2.02	0.87	4.671	58.336	0.087	16.1	5.254	23.077	9.252	43.732	0.98	0.629	0.529	1.488	28.761	11.277	0.33	5.938	0	0.136	2.351	40.112	30.12	1.332	0.02	0.864	4.166	0	20.169	1.244	30.757	9.47	0	0.022	1.933	1.549	7.261	4.346	37.177	13.937	0.015	15.256	20.602	0.086	0.148	0.281	4.446	6.503	3.738	1.914	0	18.568	0.929	1.514	0.541	0.226	7.311	7.717	29.914	5.171	85.268	9.775	2.372	11.116	0	25.44	62.682	10.363	5.405	4.246	1.199	24.158	2.219	1.691	0.876	3.936	16.249	0	0.038	0.071	0.837	1.818	0.024	14.003	7.586	40.876	0.034	56.409	15.185	17.125	3.24	0.024	48.499	3.166	9.283	13.713
TCGA-HT-7686-01	0.214	0	3.139	18.404	0.09	0.532	0	0.072	2.185	0.87	8.417	11.533	24.84	8.867	49.177	5.781	9.602	0.05	0	0	0	0.068	0	0.028	0	0	0	0.019	0	0	4.261	10.016	0.13	0.133	8.056	18.849	0.631	0.106	9.945	7.027	0	690.584	22.473	15.317	0.204	6.724	1.674	0.174	0.348	0.565	1.046	9.809	21.867	11.75	47.351	7.177	0.008	1.001	2.891	0.014	2.282	5.607	0	1.942	11.277	15.122	3.166	7.859	14.933	2.46	6.906	7.697	5.886	6.746	0.043	17.821	218.915	35.76	10.517	1.8	2.77	0	10.752	7.586	1.388	0.01	0	0	0.01	0	0	0	43.226	0.225	173.223	1.532	7.977	5.043	1.878	5.71	47.912	26.037	0.273	5.271	41.659	0.076	14.314	2.758	0.018	0.917	0.321	0.138	0.262	0.159	0.646	36.859	35.458	0.067	9.47	4.906	19.435	7.424	51.76	13.937	0.24	1.691	2.71	1506.178	5.354	4.331	8.776	0	0.029	1.079	63.921	16.9	0.608	0.013	2.904	4.346	2.25	17.565	0.417	9.252	9.707	0	0.026	7.092	0.095	9.283	1.328	43.732	27.818	4.206	7.675	0.598	0.411	0.017	0.048	9.635	0.168	4.403	1.026	3.665	5.921	0.35	1.952	0.414	0.078	14.999	6.231	1.737	9.123	111.654	28.563	0.488	6.269	0	21.294	42.821	6.588	0.036	2.07	0.819	37.177	1.914	1.603	0.459	1.252	6.007	0	0.244	2.319	0.43	0.087	0	7.261	5.32	61.477	1.764	75.157	12.504	5.218	7.931	0.105	59.432	1.153	16.409	18.212
TCGA-HW-7487-01	1.001	0	2.219	11.792	0.036	0.399	0.001	0.212	0.181	1.594	7.717	12.411	28.388	7.787	21.526	5.287	6.822	0.17	0	0	0.011	0.024	0	0	0.002	0.01	0.005	0.004	0	0	5.921	10.79	0.763	0.053	7.632	17.125	0.238	0.318	9.669	2.197	0	690.584	6.175	8.638	0.076	7.518	0.819	0.095	0.296	0.13	2.841	9.155	10.634	3.369	43.732	18.212	0.015	0.126	2.25	0.002	1.396	4.08	0.006	4.006	5.254	13.821	0.659	1.621	13.656	4.403	6.568	12.551	4.492	5.043	0	9.981	95.574	19.044	3.753	0.741	1.496	0	9.874	9.382	1.683	0	0.037	0	0.008	0	0.013	0	40.463	0.202	463.906	1.381	7.447	3.936	1.332	5.938	4.826	18.016	0.283	2.651	31.64	0.093	8.338	3.253	0.037	5.303	1.728	0.52	1.007	0.156	0.558	1.558	42.821	0.035	14.067	4.906	16.03	4.036	36.319	10.016	0.048	0.426	0.626	1506.178	1.421	0.215	9.445	0	0.025	1.146	43.226	28.962	0.39	0.016	1.961	10.594	16.1	12.79	0.155	14.52	3.907	0.018	0.012	5.026	0.165	8.468	1.358	27.019	18.753	9.22	3.809	0.262	0.608	0.019	0.187	9.775	0.173	4.065	0.322	27.662	9.252	0.051	3.57	0.462	0.224	19.936	3.408	1.603	7.809	173.223	25.44	0.16	22.595	0.019	24.707	62.682	4.794	0.054	1.838	0.785	25.125	1.887	1.791	0.524	0.651	12.893	0.009	0.057	2.94	0.631	0.061	0	7.564	4.548	126.158	1.709	13.595	12.943	5.575	13.314	0.116	136.028	0.926	9.123	17.203
TCGA-TM-A84Q-01	0.255	0	4.08	16.64	0.038	0.532	0	0.641	0.55	0.724	11.032	14.382	22.958	8.157	31.64	7.261	9.252	0.02	0	0	0.011	0	0.004	0	0.032	0	0.002	0.005	0	0	5.254	11.533	0.214	0.071	8.106	11.075	0.194	0.52	0.887	2.319	0.015	886.982	15.515	15.952	0.091	7.286	1.284	0.165	0.005	0.143	1.54	8.554	10.994	5.362	38.728	7.404	0	1.412	2.08	0	1.691	2.185	0.019	2.529	9.47	21.063	1.429	2.271	17.481	1.98	1.488	6.134	4.966	6.155	0	23.342	463.906	22.473	10.218	1.316	1.97	0	6.845	10.829	0.314	0.029	0.017	0	0.016	0	0	0	30.12	0.235	218.915	1.719	8.338	5.456	2.449	6.767	14.933	30.971	0.763	2.574	43.226	0.019	13.101	3.796	0.193	3.049	0.148	0.512	0.802	0.084	0.287	22.119	29.314	0.073	10.253	4.794	20.602	5.902	51.76	14.785	0.598	0.797	0.986	690.584	3.292	2.853	8.867	0	0.023	1.233	70.254	24.98	0.39	0.015	2.134	6.406	7.717	5.99	0.399	12.992	4.995	0	0.136	8.056	0.116	11.277	1.244	37.475	23.22	6.062	5.956	0.98	0.221	0.002	0.244	10.363	0.139	3.448	0.898	24.707	8.361	0.127	2.586	0.537	0.1	18.753	4.655	1.621	13.937	243.966	35.76	0.298	3.436	0.026	56.409	65.301	13.153	0.003	1.455	1.099	44.266	2.06	1.923	0.229	1.233	6.804	0.014	0.387	0.904	0.417	0.039	0	9.707	5.201	93.08	1.728	40.463	10.046	8.892	10.403	0.057	66.451	2.517	15.061	18.95
TCGA-DU-8164-01	1.381	0	2.574	15.122	0.099	0.187	0.001	0.473	0.087	2.111	9.809	11.574	19.237	7.404	35.458	4.02	5.938	0.061	0	0.021	0.026	0.013	0	0.003	0.005	0.002	0	0.016	0	0	7.132	13.713	0.659	0.126	8.211	21.755	0.247	0.138	10.634	0.898	0	463.906	3.879	10.517	0.28	5.072	1.373	0.076	0.011	0.245	1.455	7.654	10.553	6.467	50.515	28.962	0	0.097	1.585	0.002	2.06	10.669	0.012	2.239	5.525	18.484	0.622	1.568	12.463	4.952	13.88	10.403	5.026	6.822	0	9.635	71.767	11.409	3.768	1.04	1.638	0	9.981	10.148	0.651	0	0.038	0.009	0.001	0	0.014	0	42.821	0.145	886.982	2.841	6.286	5.186	1.233	6.175	2.494	25.276	0.223	1.046	106.716	0.102	16.249	3.334	0.032	3.709	1.412	0.736	1.199	0.414	0.287	2.015	29.914	0.06	9.063	5.71	20.169	5.589	49.177	14.003	0.228	0.191	0.462	690.584	1.54	0.271	11.032	0	0.073	1.215	53.971	25.594	0.942	0.024	1.594	10.869	6.804	8.554	0.311	12.943	7.564	0.005	0.024	8.239	0.21	9.47	1.396	23.873	12.992	10.953	3.652	0.546	1.052	0.014	0.26	12.217	0.361	7.22	1.437	31.177	5.974	0.321	3.585	0.953	0.109	20.959	4.7	1.923	8.776	243.966	27.989	0.182	11.363	0.033	28.388	58.336	5.405	0.011	1.867	0.87	19.541	2.145	1.99	0.371	1.514	5.541	0.01	0.831	4.521	0.156	0.074	0.001	7.424	4.193	78.952	1.98	7.835	11.75	6.155	5.354	0.071	147.167	1.167	12.411	21.991
